Date,Open,High,Low,Close,Adj Close,Volume
1/19/1998,77.8125,78.84375,76.3125,77,46.172577,6940500
1/26/1998,77.375,80.25,76.9375,79.234375,47.512428,6372600
2/2/1998,80.625,82.171875,80.40625,82.109375,49.236366,4465500
2/9/1998,82.09375,84.109375,81.4375,83.640625,50.154594,3584700
2/16/1998,84.3125,84.71875,83.3125,84.28125,50.538754,2959000
2/23/1998,85,85.953125,83.53125,85.59375,51.325764,2920400
3/2/1998,85.75,86.125,84.21875,86.03125,51.588112,4062500
3/9/1998,85.625,87.25,85.59375,86.15625,51.663029,2691200
3/16/1998,86.5625,89.40625,86.34375,89.15625,53.462013,3128100
3/23/1998,89.1875,90.0625,87.875,88.265625,52.927986,2985000
3/30/1998,88.28125,90.578125,87.6875,90.09375,54.024166,2490000
4/6/1998,90.875,91.25,88.828125,90.375,54.192863,2719000
4/13/1998,90.734375,92.015625,89.5625,91.703125,54.989212,1666900
4/20/1998,91.59375,92.109375,90.0625,90.546875,54.499393,2592700
4/27/1998,89.4375,91.65625,88.390625,91.65625,55.167091,3434100
5/4/1998,91.984375,92.578125,89.6875,90.9375,54.734497,2764800
5/11/1998,91.28125,92.359375,90.609375,90.796875,54.649879,2485300
5/18/1998,90.875,92.171875,90,91.234375,54.967056,1785300
5/25/1998,91.734375,91.84375,87.9375,88.84375,53.526749,2202500
6/1/1998,88.625,90.859375,87.53125,90.859375,54.741112,2960700
6/8/1998,90.75,91.25,86.875,88.5625,53.357296,2617700
6/15/1998,87.5625,89.171875,85.9375,87.078125,52.462963,3034100
6/22/1998,87.1875,90.296875,86.796875,89.6875,54.151592,1286800
6/29/1998,90.1875,90.671875,89.359375,90.296875,54.519558,1304300
7/6/1998,90.3125,91.984375,90.03125,91.234375,55.085571,748400
7/13/1998,91.375,93.625,90.796875,93.328125,56.349712,1386500
7/20/1998,93.546875,93.578125,88.53125,89.4375,54.000668,1576400
7/27/1998,88.96875,90.375,88.015625,88.53125,53.453491,2038300
8/3/1998,88.625,88.921875,83.53125,86.15625,52.019432,4103000
8/10/1998,86,86.40625,83.0625,84.3125,50.906277,3242900
8/17/1998,84.09375,87.90625,83.1875,85.59375,51.679871,3560200
8/24/1998,85.8125,86.875,80.125,80.78125,48.885834,4367200
8/31/1998,81.21875,81.40625,73.875,76.875,46.5219,4980300
9/7/1998,79.1875,80.65625,75,78.71875,47.637642,4446900
9/14/1998,79.421875,81.6875,78.125,78.8125,47.69442,2531400
9/21/1998,76.28125,81.875,76.15625,80.125,48.555882,2665300
9/28/1998,80.9375,81.640625,75.0625,78.15625,47.362816,4521000
10/5/1998,77.34375,79.375,74.46875,79.1875,47.987759,6230800
10/12/1998,80.53125,88,78.6875,84.1875,51.017738,3772900
10/19/1998,84,86.5,83.8125,84.3125,51.093491,3021600
10/26/1998,85,86.609375,83.171875,86.03125,52.135044,2744500
11/2/1998,86.78125,89.9375,86.234375,89.875,54.464417,2899300
11/9/1998,89.84375,89.9375,87.96875,89.5,54.237064,1798800
11/16/1998,90.15625,92,89.03125,91.71875,55.58168,1744700
11/23/1998,92.359375,94.09375,92.25,93.25,56.603256,1260600
11/30/1998,93.046875,93.0625,88.5625,90.5,54.933933,3094300
12/7/1998,90.59375,91,87.265625,87.96875,53.397449,2209900
12/14/1998,87.421875,89.375,86.515625,88.71875,53.852741,2971900
12/21/1998,89.265625,92.515625,89.109375,92.09375,55.99601,1805700
12/28/1998,92.765625,93.53125,91.5,91.53125,55.65403,1945700
1/4/1999,92.078125,96.625,91.046875,96.515625,58.684647,2561200
1/11/1999,96.34375,96.453125,90.71875,93.46875,56.832104,3299600
1/18/1999,94.3125,94.75,90.75,91.3125,55.612804,3688600
1/25/1999,91.390625,94,90.359375,93.28125,56.811874,2130200
2/1/1999,93.984375,94.34375,91.875,93.0625,56.678608,1784600
2/8/1999,93.5,94.34375,90.96875,92.90625,56.583473,2527200
2/15/1999,93.59375,93.984375,91.796875,93.53125,56.964081,2165500
2/22/1999,93.453125,96.125,92.25,92.890625,56.665321,3541700
3/1/1999,93,97.84375,92,97.625,59.553379,2890300
3/8/1999,97.671875,99.859375,96.75,98.640625,60.172924,2496600
3/15/1999,98.90625,100.75,98.5625,98.5625,60.125286,2357300
3/22/1999,98.6875,99.4375,96.171875,98.28125,60.043545,1841000
3/29/1999,99.203125,100.5,97.546875,98.265625,60.033947,1713600
4/5/1999,99.34375,102.59375,98.8125,101.875,62.239033,1767800
4/12/1999,100.625,105.21875,100.625,104.53125,63.861835,7733200
4/19/1999,104.9375,107.625,103.125,107.09375,65.43853,14789000
4/26/1999,107.34375,109.5625,106.40625,107.625,65.763161,11692600
5/3/1999,107.9375,110.4375,107.53125,110.4375,67.481743,11117400
5/10/1999,110.28125,111.5,107,109.125,66.679726,9859200
5/17/1999,108.90625,109.6875,107.625,108.25,66.145126,5194400
5/24/1999,108.6875,108.6875,104.21875,105.140625,64.380676,6152000
5/31/1999,105.203125,108.3125,104.0625,108.21875,66.265465,4296200
6/7/1999,108.375,109.25,104.34375,104.96875,64.275406,3415600
6/14/1999,105.5,108.875,105,108.46875,66.418495,2956700
6/21/1999,108.75,108.96875,104.75,105.734375,64.814003,2103400
6/28/1999,106.5625,111.75,106.25,111.65625,68.443947,3783700
7/5/1999,111.6875,112.5,110.8125,112.0625,68.693016,1864400
7/12/1999,112.59375,112.59375,110.8125,112.03125,68.673889,1623600
7/19/1999,112.375,112.625,108.625,109.0625,66.873817,3192300
7/26/1999,108.71875,110.25,106.3125,106.34375,65.206779,3907400
8/2/1999,106.375,108.34375,105.5,107.09375,65.666664,5800300
8/9/1999,107.1875,110,105.28125,110,67.448708,4847800
8/16/1999,110,111.71875,109.015625,111.15625,68.157623,3486000
8/23/1999,111.71875,113.75,111,111,68.204117,4762900
8/30/1999,111.15625,111.3125,107.375,111.3125,68.396164,4722600
9/6/1999,110.71875,111.875,109.625,110.3125,67.7817,2412000
9/13/1999,110.03125,110.5,106.375,108.375,66.59124,4400100
9/20/1999,108.46875,108.46875,101.4375,102.640625,63.144642,7291800
9/27/1999,103.71875,104.125,100.75,102.59375,63.115772,6786700
10/4/1999,103.375,106.59375,102.65625,106.59375,65.576622,5366300
10/11/1999,106.375,107.125,99.875,100,61.520138,7034800
10/18/1999,100.21875,105.34375,99.5625,104.5,64.309814,6699600
10/25/1999,103.6875,108,102.6875,107.5625,66.194473,5867300
11/1/1999,107.5,108.34375,105.65625,107.53125,66.17527,4278300
11/8/1999,106.375,108.0625,105.40625,108.0625,66.502159,3667800
11/15/1999,107.90625,110.71875,107.28125,110.015625,67.704178,3362400
11/22/1999,110,111.21875,109.40625,109.4375,67.46434,1102700
11/29/1999,109.5625,113.375,108.203125,112.953125,69.631638,2575000
12/6/1999,112.953125,113.125,110.46875,112.46875,69.333015,2568900
12/13/1999,111.71875,113.984375,111.34375,112.8125,69.54493,2669100
12/20/1999,113.25,114.484375,110.9375,114.484375,70.64344,2227800
12/27/1999,114.5625,115.71875,113.84375,115.1875,71.077293,2537600
1/3/2000,116.03125,116.03125,109.03125,115.5,71.270218,11228400
1/10/2000,116.8125,117.5,115.015625,117.5,72.504272,6362600
1/17/2000,116.4375,116.875,112.3125,112.8125,69.611847,3330100
1/24/2000,113.25,113.625,107.140625,107.40625,66.319572,6902900
1/31/2000,107.140625,111.1875,107,109.75,67.766823,3738500
2/7/2000,109.15625,110.34375,103.625,104.5,64.525085,5943800
2/14/2000,105,107.875,102,102.25,63.135799,6077400
2/21/2000,102.875,103.5,98.1875,98.5625,60.933895,10913300
2/28/2000,99.1875,104.546875,98.25,103.875,64.218231,7663700
3/6/2000,103.8125,103.984375,97.15625,99.5625,61.552116,10652600
3/13/2000,96.84375,107.71875,96.84375,106.125,65.609207,12969200
3/20/2000,106.28125,112.46875,105.890625,111.125,68.802147,10354900
3/27/2000,111.34375,111.90625,108.875,109.4375,67.757385,9109700
4/3/2000,109.3125,114.34375,106.34375,110.90625,68.66674,14754200
4/10/2000,111.21875,114.53125,101.515625,102.515625,63.471706,17930700
4/17/2000,102.875,108.78125,102.25,108.78125,67.351059,10978100
4/24/2000,107,111.625,106.75,107.5625,66.624542,9387400
5/1/2000,107.96875,109.34375,103.3125,105.84375,65.559975,6931300
5/8/2000,105.265625,106.9375,102.625,106.25,65.811569,6034800
5/15/2000,106.46875,109.78125,105.515625,106.5625,66.005142,5098200
5/22/2000,106.125,106.34375,102.53125,103.125,63.976589,5324200
5/29/2000,104.125,108.96875,103.53125,107.515625,66.700447,2841500
6/5/2000,107.375,108.734375,105.890625,106.265625,65.924995,3705000
6/12/2000,106.640625,107.75,104.515625,104.515625,64.839287,5647000
6/19/2000,104.765625,106.0625,103.375,104.4375,64.826057,4505900
6/26/2000,104.9375,106.453125,103.34375,104.375,64.787231,3046800
7/3/2000,104.75,106.75,104.0625,106.328125,65.999611,2018100
7/10/2000,106.0625,108.6875,106.0625,108.25,67.192513,4093500
7/17/2000,107.875,109.09375,106.9375,107,66.41658,2931400
7/24/2000,107.375,107.75,104.53125,105,65.267296,2423900
7/31/2000,105.4375,107.734375,104.875,107.5,66.821304,3001000
8/7/2000,107.78125,110.78125,107.359375,110.34375,68.588936,4734700
8/14/2000,110.28125,111.96875,109.765625,110.4375,68.647224,4460700
8/21/2000,110.9375,112.25,110.21875,112.234375,69.841057,2955300
8/28/2000,112.234375,113.328125,110.9375,112.53125,70.025719,2407800
9/4/2000,111.9375,114.09375,111.8125,112.09375,69.75351,2160600
9/11/2000,111.96875,113.0625,108.96875,109,67.828323,2860000
9/18/2000,109.4375,109.46875,105.53125,108.75,67.759247,8957900
9/25/2000,108.625,108.96875,105.78125,106.625,66.435219,3698900
10/2/2000,106.984375,108.78125,105.21875,106.1875,66.162621,5994700
10/9/2000,106.03125,106.53125,100.078125,101.875,63.475567,6457800
10/16/2000,102.234375,103.15625,96.75,102.375,63.787155,7705700
10/23/2000,102.625,106.40625,102.28125,106.1875,66.249084,7578300
10/30/2000,105.8125,109.921875,105.8125,108.21875,67.516403,15864000
11/6/2000,108.46875,110.21875,106,106.125,66.210152,10322900
11/13/2000,105,108.25,103.75,106.234375,66.278343,7665400
11/20/2000,105.8125,106,103.75,105.0625,65.630981,3534000
11/27/2000,106.1875,106.6875,102.875,103.8125,64.850113,7368600
12/4/2000,103.125,109.359375,103.09375,104.53125,65.29911,8435000
12/11/2000,106.625,109.4375,103.765625,103.765625,64.820793,6028100
12/18/2000,105.4375,107.90625,102.78125,106.96875,66.896416,10983500
12/25/2000,106.953125,109.15625,105.96875,106.78125,66.779144,5356400
1/1/2001,107.1875,112.5,105.59375,106.28125,66.466423,9028100
1/8/2001,106,107.125,104.59375,105.34375,65.88015,7714500
1/15/2001,105.25,107.484375,104.8125,105.5625,66.016922,5734200
1/22/2001,105.75,107.9375,105.0625,106.625,66.755844,5613400
1/29/2001,106.610001,110.389999,106.150002,108.629997,68.011185,7247300
2/5/2001,108.870003,110.480003,107.669998,108.019997,67.629288,7158200
2/12/2001,108.080002,110.400002,107.209999,108.150002,67.710617,7923000
2/19/2001,108.400002,109.099998,103,104.550003,65.555664,8156100
2/26/2001,104.900002,107.199997,103.010002,104.800003,65.712425,11520300
3/5/2001,105.25,108.779999,104.889999,106.150002,66.558853,11003900
3/12/2001,105.449997,107.839996,98.150002,98.379997,61.686859,27998200
3/19/2001,98.910004,100.699997,91,95.300003,59.845657,35455500
3/26/2001,96,99.599998,95.790001,99.139999,62.257118,28322100
4/2/2001,98.400002,99.970001,93.760002,98.199997,61.666798,31712300
4/9/2001,99.440002,102.5,97.709999,101.699997,63.864704,20858000
4/16/2001,101,107.449997,100.5,105.949997,66.533562,20835000
4/23/2001,105.349998,108.290001,104.449997,108.230003,68.019302,13013500
4/30/2001,108.489998,109.809998,106.769997,109.800003,69.006012,20955700
5/7/2001,109.449997,110.029999,107.839996,108.529999,68.207848,13761400
5/14/2001,108.349998,113.639999,108.110001,113.150002,71.111404,22712200
5/21/2001,113,113.599998,110.010002,110.150002,69.335884,16924400
5/28/2001,110.449997,110.800003,108.400002,110.449997,69.524719,10489400
6/4/2001,110.25,112.18,109.349998,109.75,69.084099,8863700
6/11/2001,109.550003,110.25,105.650002,106.699997,67.164276,14443200
6/18/2001,106.400002,107.75,105.650002,106.239998,66.943733,15323800
6/25/2001,106.57,106.830002,104.010002,105.239998,66.313644,11185000
7/2/2001,104.779999,106.580002,102.32,102.559998,64.624878,6026100
7/9/2001,102.949997,105.699997,101.339996,105.68,66.590927,12800800
7/16/2001,105.459999,107,104.449997,105.800003,66.666534,7523300
7/23/2001,106.220001,106.330002,102,104.349998,65.823364,10555000
7/30/2001,104.650002,106.25,103.629997,105.379997,66.473083,9286400
8/6/2001,105,105.080002,102.019997,104.230003,65.747673,17992000
8/13/2001,104.199997,104.970001,101.879997,102.5,64.656395,13686900
8/20/2001,102.400002,104.970001,101.449997,104.629997,66.074806,16621900
8/27/2001,104.5,104.610001,98.830002,99.879997,63.075165,17863700
9/3/2001,99.699997,102.07,95.699997,95.849998,60.530098,31998900
9/10/2001,95.169998,96.959999,95.050003,96.449997,60.909061,8726900
9/17/2001,90.5,92.300003,79.5,82.800003,52.288956,52738400
9/24/2001,85.459999,88.739998,84.5,88.349998,55.920837,32060900
10/1/2001,87.849998,91.980003,87.349998,91.120003,57.674114,34365100
10/8/2001,90.199997,94.550003,90.050003,93.589996,59.237484,35498900
10/15/2001,93,95.18,90.849998,91.900002,58.167816,28587600
10/22/2001,91.900002,96.099998,91.699997,95.239998,60.346756,17791900
10/29/2001,95.050003,95.510002,90.150002,93.410004,59.187222,18505500
11/5/2001,94.25,97.400002,93.849998,96.309998,61.024715,15034400
11/12/2001,95.199997,99.339996,94,98.870003,62.646881,18406900
11/19/2001,99.449997,100.139999,98.120003,99.900002,63.387104,10200900
11/26/2001,99.949997,100.150002,97.059998,98.589996,62.555901,16503300
12/3/2001,98.099998,101.949997,97.209999,100.900002,64.021614,14856300
12/10/2001,100.349998,101,97.519997,98.599998,62.562252,15417200
12/17/2001,98.349998,101.169998,98.339996,100.5,63.767746,11451000
12/24/2001,100.519997,101.940002,100.400002,101.160004,64.323265,5085900
12/31/2001,101.339996,102.949997,99.400002,102.82,65.378815,8304500
1/7/2002,102.870003,103.139999,99.849998,100.07,63.630199,16346800
1/14/2002,99.739998,99.980003,97,97.900002,62.250355,18552900
1/21/2002,98.339996,99.059998,96.879997,98.480003,62.67601,12823200
1/28/2002,98.860001,99.559998,95.300003,99.279999,63.18512,20068800
2/4/2002,99.099998,99.099998,95.849998,97.620003,62.128632,24410800
2/11/2002,97.599998,100.790001,97.339996,99.150002,63.102386,17134000
2/18/2002,98.599998,100.459999,97.370003,99.980003,63.716377,29979000
2/25/2002,100.059998,104,99.980003,103.839996,66.176285,43117500
3/4/2002,104.199997,106.889999,104.080002,105.989998,67.546494,40595200
3/11/2002,105.75,106.720001,104.900002,106.150002,67.64846,37211000
3/18/2002,106.349998,106.849998,103.610001,104.230003,66.525299,35023200
3/25/2002,104.190002,105.120003,102.800003,103.709999,66.193336,20439900
4/1/2002,103.360001,103.900002,101.449997,102.940002,65.70192,33971500
4/8/2002,101.300003,104.129997,101.099998,101.989998,65.095497,30073100
4/15/2002,102.220001,103.419998,100.620003,102.599998,65.484894,18391400
4/22/2002,102.199997,103,98.75,98.839996,63.139538,20152100
4/29/2002,99.349998,101.349998,98.129997,99.959999,63.85498,24130600
5/6/2002,99.959999,101.68,97.959999,99.489998,63.554745,23247100
5/13/2002,99.919998,103.730003,99.330002,103.43,66.071632,16891500
5/20/2002,103.080002,103.18,100.720001,101.019997,64.61792,12236200
5/27/2002,101.339996,101.349998,98.209999,99.25,63.485764,15399700
6/3/2002,99.279999,100.110001,94.870003,96.220001,61.547619,25743100
6/10/2002,96.25,97.849998,92.559998,95,60.767204,23923000
6/17/2002,95.550003,98,92.150002,92.82,59.372749,23499500
6/24/2002,92.010002,94.239998,89.050003,92.529999,59.295216,34122200
7/1/2002,92.669998,94.169998,89.099998,94.169998,60.346157,23178400
7/8/2002,93.650002,94.190002,86.110001,86.650002,55.527191,36800000
7/15/2002,86.410004,87.5,79.599998,80,51.26569,65322700
7/22/2002,79.370003,83.199997,75.279999,82.849998,53.18277,101524700
7/29/2002,84.400002,87.75,82.029999,83.199997,53.407433,66439900
8/5/2002,82.900002,88.239998,80.300003,87.599998,56.231842,60535700
8/12/2002,86.379997,88.949997,83.699997,87.730003,56.315304,60209700
8/19/2002,87.529999,91,87.5,88.720001,57.021828,48784300
8/26/2002,88.989998,90.440002,85.059998,86.519997,55.607853,44151900
9/2/2002,85.519997,85.660004,82.150002,84.519997,54.322403,46412100
9/9/2002,83.879997,87.989998,82.699997,83.529999,53.686123,40679300
9/16/2002,83.050003,85.290001,79.199997,79.669998,51.205238,52909100
9/23/2002,79.019997,80.269997,76.599998,76.849998,49.509003,58093600
9/30/2002,76.050003,80.050003,74.599998,75.959999,48.935646,77305100
10/7/2002,75.230003,79.209999,72.029999,78.989998,50.887665,100134700
10/14/2002,77.949997,83.790001,77.580002,83.099998,53.535469,71165800
10/21/2002,82.5,85.889999,82.339996,84.629997,54.590332,61199800
10/28/2002,85.559998,85.800003,81.849998,85.300003,55.022522,52447800
11/4/2002,86.580002,88.150002,85.139999,85.279999,55.009567,59633000
11/11/2002,85.150002,85.980003,83.18,85.849998,55.377235,49356500
11/18/2002,86.5,88.989998,84.150002,88.190002,57.023823,37355200
11/25/2002,88.18,89.800003,86.849998,88.900002,57.482925,23532900
12/2/2002,90.400002,90.660004,85.099998,86.830002,56.144447,42270200
12/9/2002,85.970001,86.5,84.370003,84.370003,54.553818,29142000
12/16/2002,84.93,86.699997,83.559998,85.349998,55.187508,28527600
12/23/2002,84.82,85.989998,82.900002,82.959999,53.776539,15075500
12/30/2002,83.300003,86.540001,82.480003,86.360001,55.980495,23608600
1/6/2003,86.300003,88.379997,85.910004,87.989998,57.037064,38160900
1/13/2003,88.510002,88.879997,85.669998,86.110001,55.818459,29082900
1/20/2003,86.349998,86.400002,81.18,81.400002,52.800983,33975000
1/27/2003,80.800003,81.800003,79.139999,80.839996,52.437721,50449800
2/3/2003,80.970001,81.690002,78.400002,78.849998,51.146908,37976600
2/10/2003,78.959999,80.019997,76.519997,79.599998,51.633434,41242100
2/17/2003,80,81.050003,78.550003,80.239998,52.048512,26786900
2/24/2003,79.82,79.949997,77.220001,79.309998,51.606659,40239100
3/3/2003,79.68,79.93,75.779999,77.550003,50.461479,39834500
3/10/2003,76.75,79.550003,74.309998,78.959999,51.378941,51744800
3/17/2003,78.279999,85.360001,77.860001,85.129997,55.393776,67418700
3/24/2003,83.449997,83.639999,81.169998,81.57,53.143703,53154500
3/31/2003,80.400002,83.849998,79.379997,82.889999,54.003727,52114000
4/7/2003,84.910004,85.400002,81.559998,82.199997,53.554226,45408700
4/14/2003,82.389999,84.650002,82.25,83.480003,54.388153,31811300
4/21/2003,83.660004,85.419998,82.709999,83.160004,54.2505,38490500
4/28/2003,83.43,86.029999,83.190002,85.809998,55.979294,50834600
5/5/2003,86,86.580002,84.870003,86.169998,56.21413,42140200
5/12/2003,85.949997,87.699997,85.809998,86.989998,56.749062,37720300
5/19/2003,86.279999,87.150002,84.25,86.230003,56.339066,40525800
5/26/2003,85.720001,88.980003,85.599998,88.839996,58.044327,32865900
6/2/2003,89.410004,92.489998,88.800003,90.870003,59.370644,44729800
6/9/2003,90.410004,92.699997,89.699997,91.580002,59.834553,37500400
6/16/2003,91.980003,93.949997,91.800003,91.839996,60.00441,41547400
6/23/2003,91.839996,91.889999,89.779999,89.870003,58.872597,44869300
6/30/2003,90.370003,91.68,88.849998,90.699997,59.416298,21235100
7/7/2003,91.599998,92.800003,90.110001,91.389999,59.868328,31105700
7/14/2003,92.57,93,90.389999,91.830002,60.156567,34484300
7/21/2003,91.809998,92.970001,90.449997,92.910004,60.950066,38260800
7/28/2003,93.059998,93.769997,91.5,91.790001,60.215302,33920600
8/4/2003,91.599998,92.239998,90.029999,92.190002,60.47773,33850000
8/11/2003,92.050003,93.650002,91.599998,93.330002,61.225605,29162500
8/18/2003,93.720001,95.239998,93.540001,93.709999,61.556816,30839800
8/25/2003,93.519997,94.449997,92.550003,94.410004,62.016666,22660200
9/1/2003,94.260002,96.489998,94.07,95.379997,62.653885,23733700
9/8/2003,95.669998,96.239998,94.099998,95.050003,62.43713,27050700
9/15/2003,95.129997,96.989998,94.25,96.470001,63.369881,23946100
9/22/2003,95.720001,96.089996,93.129997,93.300003,61.411644,31564200
9/29/2003,93.510002,96.860001,92.419998,95.919998,63.136143,34870100
10/6/2003,96.010002,97.900002,95.550003,97.290001,64.037971,23913400
10/13/2003,97.5,98.830002,97.139999,97.300003,64.044533,28055400
10/20/2003,97.550003,98,95.099998,96.18,63.387444,29302200
10/27/2003,96.449997,98.599998,96.059998,98.029999,64.606651,26154800
11/3/2003,98.449997,99.349998,97.949997,98.110001,64.65937,24968800
11/10/2003,98.339996,99.309998,97.43,97.970001,64.567085,24280000
11/17/2003,97.459999,97.900002,95.919998,96.489998,63.59174,26172900
11/24/2003,96.790001,98.160004,96.769997,98.080002,64.847824,15385500
12/1/2003,98.330002,99.589996,98.330002,98.800003,65.323845,27330800
12/8/2003,98.730003,100.769997,98.730003,100.629997,66.533806,33204800
12/15/2003,101.699997,103.07,100.199997,102.739998,67.928894,39724900
12/22/2003,102.610001,103.870003,102.610001,103.269997,68.377083,19913200
12/29/2003,103.629997,105.470001,103.580002,104.370003,69.105438,25957500
1/5/2004,104.839996,106.059998,104.620003,104.690002,69.317276,38397900
1/12/2004,104.809998,106.160004,103.800003,106.120003,70.264099,41696700
1/19/2004,106.400002,106.75,105.029999,105.860001,70.137672,30776600
1/26/2004,105.779999,107.230003,104.349998,105.080002,69.620842,41308000
2/2/2004,105.199997,106.150002,104.529999,106.010002,70.237007,31229500
2/9/2004,106.059998,107.779999,105.800003,106.699997,70.694176,21910700
2/16/2004,107.239998,107.919998,105.940002,106.419998,70.508675,22768900
2/23/2004,106.650002,106.68,105.330002,106.07,70.453072,29566400
3/1/2004,106.449997,107.089996,105.389999,106.199997,70.539406,29131400
3/8/2004,106.260002,106.540001,101.389999,102.5,68.081841,45264000
3/15/2004,102.339996,103.550003,101.129997,101.940002,67.709915,42585900
3/22/2004,101.300003,102.849998,100.120003,102.199997,67.960213,39451600
3/29/2004,102.900002,105.239998,102.860001,104.959999,69.795517,33684900
4/5/2004,104.940002,105.949997,104.099998,104.690002,69.615974,18003100
4/12/2004,104.879997,105.790001,103.330002,104.660004,69.596046,31931800
4/19/2004,104.419998,105.169998,102.599998,104.919998,69.80854,32536800
4/26/2004,104.93,105.589996,102.349998,102.349998,68.098564,36360400
5/3/2004,102.669998,104.139999,101.150002,101.150002,67.300179,35232700
5/10/2004,100.610001,101.080002,98.809998,100.449997,66.834442,62576800
5/17/2004,99.5,101.400002,98.989998,99.800003,66.401978,36717700
5/24/2004,100.419998,102.370003,99.260002,102.18,68.188675,32993300
